round,variable,country,lang_name,iso_639_3,iso_scope,iso_ref_name,iso_alpha2
6,Q2OTHER,31,kikonongo,kcz,I,Konongo,TZ
6,Q2OTHER,31,kikwaya,kya,I,Kwaya,TZ
6,Q2OTHER,24,kilba babar,bwr,I,Bura-Pabir,NG
6,Q2OTHER,31,kilongo,mis,S,Uncoded languages,TZ
6,Q2OTHER,31,kimakunduchi,mis,S,Uncoded languages,TZ
6,Q2OTHER,31,kimakuwa,mis,S,Uncoded languages,TZ
6,Q2OTHER,31,kimalili,mis,S,Uncoded languages,TZ
6,Q2OTHER,31,kimang'ati,mis,S,Uncoded languages,TZ
6,Q2OTHER,31,kimatambwe,mis,S,Uncoded languages,TZ
6,Q2OTHER,31,kimatengo,mgv,I,Matengo,TZ
6,Q2OTHER,31,kimatumbi,mgw,I,Matumbi,TZ
6,Q2OTHER,31,kimazuruni,mis,S,Uncoded languages,TZ
6,Q2OTHER,31,kimbulu,mis,S,Uncoded languages,TZ
6,Q2OTHER,31,kimwera,mwe,I,Mwera (Chimwera),TZ
6,Q2OTHER,31,kindali,ndh,I,Ndali,TZ
6,Q2OTHER,31,kindamba,ndj,I,Ndamba,TZ
6,Q2OTHER,31,kindendeule,dne,I,Ndendeule,TZ
6,Q2OTHER,31,kindengereko,ndg,I,Ndengereko,TZ
6,Q2OTHER,31,kindonde,njd,I,Ndonde Hamba,TZ
6,Q2OTHER,31,kindyewe,ked,I,Kerewe,TZ
6,Q2OTHER,31,kingindo,nnq,I,Ngindo,TZ
6,Q2OTHER,31,kinguu,ngp,I,Ngulu,TZ
6,Q2OTHER,31,kinyambo,now,I,Nyambo,TZ
6,Q2OTHER,31,kinyamwanga,mwn,I,Nyamwanga,TZ
6,Q2OTHER,31,kinyantuzu,mis,S,Uncoded languages,TZ
6,Q2OTHER,34,kinyarwanda,kin,I,Kinyarwanda,UG
6,Q2OTHER,31,kinyasa,mpa,I,Mpoto,TZ
6,Q2OTHER,31,kinyaturu,rim,I,Nyaturu,TZ
6,Q2OTHER,31,kinyiha,nkt,I,Nyika (Tanzania),TZ
6,Q2OTHER,31,kinyimbo,now,I,Nyambo,TZ
6,Q2OTHER,31,kinyiramba,nim,I,Nilamba,TZ
6,Q2OTHER,31,kinyisanzu,isn,I,Isanzu,TZ
6,Q2OTHER,31,kipangwa,pbr,I,Pangwa,TZ
6,Q2OTHER,31,kipemba,swh,I,Swahili (individual language),TZ
6,Q2OTHER,31,kipemba,swa,M,Swahili (macrolanguage),TZ
6,Q2OTHER,31,kipogoro,poy,I,Pogolo,TZ
6,Q2OTHER,13,kipsigis,sgc,I,Kipsigis,KE
6,Q2OTHER,13,kipsigis,kln,M,Kalenjin,KE
6,Q2OTHER,31,kirangi,lag,I,Langi,TZ
6,Q2OTHER,31,kiruri,kya,I,Kwaya,TZ
6,Q2OTHER,31,kisafwa,sbk,I,Safwa,TZ
6,Q2OTHER,31,kisambaa,ksb,I,Shambala,TZ
6,Q2OTHER,31,kisandawe,sad,I,Sandawe,TZ
6,Q2OTHER,31,kisangu,sbp,I,Sangu (Tanzania),TZ
6,Q2OTHER,31,kisegeju,seg,I,Segeju,TZ
6,Q2OTHER,31,kishirazi,mis,S,Uncoded languages,TZ
6,Q2OTHER,31,kisimbiti,ssc,I,Suba-Simbiti,TZ
6,Q2OTHER,31,kisizaki,ikz,I,Ikizu,TZ
6,Q2OTHER,12,kissi,kqs,I,Northern Kissi,GN
6,Q2OTHER,31,kisubi,suj,I,Shubi,TZ
6,Q2OTHER,31,kisumbwa,suw,I,Sumbwa,TZ
6,Q2OTHER,31,kitaturu,mis,S,Uncoded languages,TZ
6,Q2OTHER,31,kitongwe,tny,I,Tongwe,TZ
6,Q2OTHER,31,kitumbatu,mis,S,Uncoded languages,TZ
6,Q2OTHER,31,kiwanji,wbi,I,Vwanji,TZ
6,Q2OTHER,31,kiyao,yao,I,Yao,TZ
6,Q2OTHER,31,kizanaki,zak,I,Zanaki,TZ
6,Q2OTHER,31,kizaramo,zaj,I,Zaramo,TZ
6,Q2OTHER,31,kizigua,ziw,I,Zigula,TZ
6,Q2OTHER,31,kizinza,zin,I,Zinza,TZ
6,Q2OTHER,8,kodia,kwp,I,Kodia,CI
6,Q2OTHER,11,kokomba,xon,I,Konkomba,GH
6,Q2OTHER,6,kom,nfu,I,Mfumte,CM
6,Q2OTHER,4,komono,kqm,I,Khisa,BF
6,Q2OTHER,8,komonon,mis,S,Uncoded languages,CI
6,Q2OTHER,24,kona,juo,I,Jiba,NG
6,Q2OTHER,26,koniadie,mis,S,Uncoded languages,SN
6,Q2OTHER,12,kono,knu,I,Kono (Guinea),GN
6,Q2OTHER,12,konon,knu,I,Kono (Guinea),GN
6,Q2OTHER,6,kotoko,mis,S,Uncoded languages,CM
6,Q2OTHER,11,kotokoli,kdh,I,Tem,GH
6,Q2OTHER,11,kotokoli/chamba,kdh,I,Tem,GH
6,Q2OTHER,8,kouzie,nwb,I,Nyabwa,CI
6,Q2OTHER,8,koyaka,kga,I,Koyaga,CI
6,Q2OTHER,11,krakyi,kye,I,Krache,GH
6,Q2OTHER,11,krobo,ada,I,Adangme,GH
6,Q2OTHER,8,krobou,kxb,I,Krobu,CI
6,Q2OTHER,34,kumam,kdi,I,Kumam,UG
6,Q2OTHER,13,kuria,kuj,I,Kuria,KE
6,Q2OTHER,11,kusal,kus,I,Kusaal,GH
6,Q2OTHER,24,kuteb,kub,I,Kutep,NG
6,Q2OTHER,11,kwahu,twi,I,Twi,GH
6,Q2OTHER,11,kwahu,aka,M,Akan,GH
6,Q2OTHER,6,laka,mis,S,Uncoded languages,CM
6,Q2OTHER,35,lambia,mis,S,Uncoded languages,ZM
6,Q2OTHER,6,lambo,mis,S,Uncoded languages,CM
6,Q2OTHER,12,landouma,ldm,I,Landoma,GN
6,Q2OTHER,29,language almapat,mis,S,Uncoded languages,SD
6,Q2OTHER,29,language fellata,fub,I,Adamawa Fulfulde,SD
6,Q2OTHER,29,language fellata,ful,M,Fulah,SD
6,Q2OTHER,29,language inqasna,mis,S,Uncoded languages,SD
6,Q2OTHER,24,lanta,mis,S,Uncoded languages,NG
6,Q2OTHER,24,laru,lan,I,Laru,NG
6,Q2OTHER,24,lawabe,mis,S,Uncoded languages,NG
6,Q2OTHER,34,lendu,led,I,Lendu,UG
6,Q2OTHER,21,ligete,mis,S,Uncoded languages,MZ
6,Q2OTHER,21,ligode,mis,S,Uncoded languages,MZ
6,Q2OTHER,21,ligote,mis,S,Uncoded languages,MZ
6,Q2OTHER,21,ligoute,mis,S,Uncoded languages,MZ
6,Q2OTHER,11,likpakpaln,xon,I,Konkomba,GH
6,Q2OTHER,6,limbum,lmp,I,Limbum,CM
6,Q2OTHER,21,lingua mapex,por,I,Portuguese,MZ
6,Q2OTHER,11,logba,lgq,I,Logba,GH
6,Q2OTHER,32,logba,dop,I,Lukpa,TG
6,Q2OTHER,21,loriba,mis,S,Uncoded languages,MZ
6,Q2OTHER,36,lozwi,mis,S,Uncoded languages,ZW
6,Q2OTHER,35,luchazi,lch,I,Luchazi,ZM
6,Q2OTHER,34,ludama,adh,I,Adhola,UG
6,Q2OTHER,34,lufumbira,kin,I,Kinyarwanda,UG
6,Q2OTHER,34,lugwere,gwr,I,Gwere,UG
6,Q2OTHER,34,lujaluwo,alz,I,Alur,UG
6,Q2OTHER,34,lulamogi,xog,I,Soga,UG
6,Q2OTHER,34,luluri,ruc,I,Ruuli,UG
6,Q2OTHER,24,lumama,mis,S,Uncoded languages,NG
6,Q2OTHER,24,lunguda,lnu,I,Longuda,NG
6,Q2OTHER,21,luniga,mis,S,Uncoded languages,MZ
6,Q2OTHER,34,lunyala,ruc,I,Ruuli,UG
6,Q2OTHER,34,lunyara,ruc,I,Ruuli,UG
6,Q2OTHER,34,luo,ach,I,Acoli,UG
6,Q2OTHER,34,luo,alz,I,Alur,UG
6,Q2OTHER,34,lururu,ruc,I,Ruuli,UG
6,Q2OTHER,8,m'batto,gwa,I,Mbato,CI
6,Q2OTHER,21,mabawe,mis,S,Uncoded languages,MZ
6,Q2OTHER,6,mabi,nmg,I,Kwasio,CM
6,Q2OTHER,6,mada,mxu,I,Mada (Cameroon),CM
6,Q2OTHER,22,mafwe,mis,S,Uncoded languages,NA
6,Q2OTHER,21,mahawea,mis,S,Uncoded languages,MZ
6,Q2OTHER,8,mahohka,mxx,I,Mahou,CI
6,Q2OTHER,8,mahouka,mxx,I,Mahou,CI
6,Q2OTHER,21,maindo,cwb,I,Maindo,MZ
6,Q2OTHER,11,mampruli,maw,I,Mampruli,GH
6,Q2OTHER,24,mamunye,mis,S,Uncoded languages,NG
6,Q2OTHER,6,mandara,mfi,I,Wandala,CM
6,Q2OTHER,4,mandarai,mis,S,Uncoded languages,BF
6,Q2OTHER,21,manhgue,mis,S,Uncoded languages,MZ
6,Q2OTHER,21,manhungue,mxc,I,Manyika,MZ
6,Q2OTHER,26,mankagne,mis,S,Uncoded languages,SN
6,Q2OTHER,21,maone,mis,S,Uncoded languages,MZ
6,Q2OTHER,21,mapex,mis,S,Uncoded languages,MZ
6,Q2OTHER,13,maragoli,rag,I,Logooli,KE
6,Q2OTHER,13,maragoli,luy,M,Luyia,KE
6,Q2OTHER,21,maronga,rng,I,Ronga,MZ
6,Q2OTHER,6,massa,mcn,I,Masana,CM
6,Q2OTHER,21,massema,seh,I,Sena,MZ
6,Q2OTHER,26,massonke,mis,S,Uncoded languages,SN
6,Q2OTHER,21,matcwe,mis,S,Uncoded languages,MZ
6,Q2OTHER,21,mateu,mis,S,Uncoded languages,MZ
6,Q2OTHER,21,matewe,twx,I,Tewe,MZ
6,Q2OTHER,21,mateyu,mis,S,Uncoded languages,MZ
6,Q2OTHER,21,matowe,twx,I,Tewe,MZ
6,Q2OTHER,21,matsua,tsc,I,Tswa,MZ
6,Q2OTHER,21,matswa,tsc,I,Tswa,MZ
6,Q2OTHER,21,matxsua,tsc,I,Tswa,MZ
6,Q2OTHER,36,maungwe,mis,S,Uncoded languages,ZW
6,Q2OTHER,26,maure,mis,S,Uncoded languages,SN
6,Q2OTHER,6,mba vele,bag,I,Tuki,CM
6,Q2OTHER,6,mbamoise,mis,S,Uncoded languages,CM
6,Q2OTHER,6,mbang,bkh,I,Bakoko,CM
6,Q2OTHER,6,mbe mbe,mis,S,Uncoded languages,CM
6,Q2OTHER,6,mbesah,mis,S,Uncoded languages,CM
6,Q2OTHER,6,mbessa,mis,S,Uncoded languages,CM
6,Q2OTHER,6,mbo,mbo,I,Mbo (Cameroon),CM
6,Q2OTHER,6,mbo'o,mis,S,Uncoded languages,CM
6,Q2OTHER,6,mbororo,fuv,I,Nigerian Fulfulde,CM
6,Q2OTHER,6,mbororo,ful,M,Fulah,CM
6,Q2OTHER,36,mdombe,mis,S,Uncoded languages,ZW
6,Q2OTHER,21,medindo,cwb,I,Maindo,MZ
6,Q2OTHER,6,mefi,mis,S,Uncoded languages,CM
6,Q2OTHER,6,meta,mis,S,Uncoded languages,CM
6,Q2OTHER,6,metsa,mis,S,Uncoded languages,CM
6,Q2OTHER,6,mezima,mis,S,Uncoded languages,CM
6,Q2OTHER,22,mhalangwe,mis,S,Uncoded languages,NA
6,Q2OTHER,24,michinka,mis,S,Uncoded languages,NG
6,Q2OTHER,12,mikhifore,mfg,I,Mogofin,GN
6,Q2OTHER,12,mikifore,mfg,I,Mogofin,GN
6,Q2OTHER,35,mikundu,mis,S,Uncoded languages,ZM
6,Q2OTHER,24,minchika,mis,S,Uncoded languages,NG
6,Q2OTHER,6,misanje,mis,S,Uncoded languages,CM
6,Q2OTHER,11,mo,mzw,I,Deg,GH
6,Q2OTHER,6,moghagno,mis,S,Uncoded languages,CM
6,Q2OTHER,21,monga,rng,I,Ronga,MZ
6,Q2OTHER,6,monghaka,mis,S,Uncoded languages,CM
6,Q2OTHER,21,moniaco,mhm,I,Makhuwa-Moniga,MZ
6,Q2OTHER,21,moniga,mhm,I,Makhuwa-Moniga,MZ
6,Q2OTHER,3,morotsi,mis,S,Uncoded languages,BW
6,Q2OTHER,11,moshie,mos,I,Mossi,GH
6,Q2OTHER,18,mossi,mos,I,Mossi,ML
6,Q2OTHER,32,mossi,mos,I,Mossi,TG
6,Q2OTHER,23,mossicthe,mis,S,Uncoded languages,NE
6,Q2OTHER,6,moudani,mis,S,Uncoded languages,CM
6,Q2OTHER,6,moudini,mis,S,Uncoded languages,CM
6,Q2OTHER,6,mougoum,mis,S,Uncoded languages,CM
6,Q2OTHER,6,moundang,mua,I,Mundang,CM
6,Q2OTHER,6,mousgoum,mug,I,Musgu,CM
6,Q2OTHER,6,mousgoun,mug,I,Musgu,CM
6,Q2OTHER,21,mtsua,tsc,I,Tswa,MZ
6,Q2OTHER,21,muali,mis,S,Uncoded languages,MZ
6,Q2OTHER,21,muandi,wmw,I,Mwani,MZ
6,Q2OTHER,21,muani,wmw,I,Mwani,MZ
6,Q2OTHER,21,muany,wmw,I,Mwani,MZ
6,Q2OTHER,6,mubako,muo,I,Nyong,CM
6,Q2OTHER,6,mudele,mis,S,Uncoded languages,CM
6,Q2OTHER,6,mugaka,mis,S,Uncoded languages,CM
6,Q2OTHER,34,mulamogi,xog,I,Soga,UG
6,Q2OTHER,24,mumugar,mis,S,Uncoded languages,NG
6,Q2OTHER,24,mumuye,mzm,I,Mumuye,NG
6,Q2OTHER,21,munga,mhm,I,Makhuwa-Moniga,MZ
6,Q2OTHER,21,muni,mis,S,Uncoded languages,MZ
6,Q2OTHER,21,muninga,mhm,I,Makhuwa-Moniga,MZ
6,Q2OTHER,34,munyabindi,mis,S,Uncoded languages,UG
6,Q2OTHER,13,munyaya,orc,I,Orma,KE
6,Q2OTHER,13,munyaya,orm,M,Oromo,KE
6,Q2OTHER,24,mupun,sur,I,Mwaghavul,NG
6,Q2OTHER,34,murundi,run,I,Rundi,UG
6,Q2OTHER,6,musgum,mug,I,Musgu,CM
6,Q2OTHER,36,mushangwe,mis,S,Uncoded languages,ZW
6,Q2OTHER,24,mwangavul,sur,I,Mwaghavul,NG
6,Q2OTHER,11,nabdam,gur,I,Farefare,GH
6,Q2OTHER,11,nahumuru,ncu,I,Chumburung,GH
6,Q2OTHER,21,naindo,cwb,I,Maindo,MZ
6,Q2OTHER,36,nambya,nmq,I,Nambya,ZW
6,Q2OTHER,21,namica,mis,S,Uncoded languages,MZ
6,Q2OTHER,13,nandi,niq,I,Nandi,KE
6,Q2OTHER,13,nandi,kln,M,Kalenjin,KE
6,Q2OTHER,11,nankani,gur,I,Farefare,GH
6,Q2OTHER,21,naoniga,mis,S,Uncoded languages,MZ
6,Q2OTHER,8,naturalise,und,S,Undetermined,CI
6,Q2OTHER,11,nawuri,naw,I,Nawuri,GH
6,Q2OTHER,6,nchani,mis,S,Uncoded languages,CM
6,Q2OTHER,6,nchanih,mis,S,Uncoded languages,CM
6,Q2OTHER,24,ndala,ndr,I,Ndoola,NG
6,Q2OTHER,3,ndebele,nde,I,North Ndebele,BW
6,Q2OTHER,30,ndebele,nbl,I,South Ndebele,SZ
6,Q2OTHER,35,ndebele,nde,I,North Ndebele,ZM
6,Q2OTHER,6,ngambaye,mis,S,Uncoded languages,CM
6,Q2OTHER,24,ngas,anc,I,Ngas,NG
6,Q2OTHER,6,ngemba,nge,I,Ngemba,CM
6,Q2OTHER,6,ngoa,mis,S,Uncoded languages,CM
6,Q2OTHER,21,ngony,mis,S,Uncoded languages,MZ
6,Q2OTHER,6,ngou,mis,S,Uncoded languages,CM
6,Q2OTHER,21,ngungue,nyu,I,Nyungwe,MZ
6,Q2OTHER,6,nguo,mis,S,Uncoded languages,CM
6,Q2OTHER,6,ngyemboon,nnh,I,Ngiemboon,CM
6,Q2OTHER,21,nhugue,nyu,I,Nyungwe,MZ
6,Q2OTHER,21,nhumgue,nyu,I,Nyungwe,MZ
6,Q2OTHER,21,nhungoe,nyu,I,Nyungwe,MZ
6,Q2OTHER,21,nhungue,nyu,I,Nyungwe,MZ
6,Q2OTHER,21,nhunguem,nyu,I,Nyungwe,MZ
6,Q2OTHER,21,nhungwe,nyu,I,Nyungwe,MZ
6,Q2OTHER,21,nhunhue,nyu,I,Nyungwe,MZ
6,Q2OTHER,21,nhunque,nyu,I,Nyungwe,MZ
6,Q2OTHER,24,ninzom,nin,I,Ninzo,NG
6,Q2OTHER,36,nleya zambia,mis,S,Uncoded languages,ZW
6,Q2OTHER,6,nnaga eboko,mis,S,Uncoded languages,CM
6,Q2OTHER,6,noni,nhu,I,Noone,CM
6,Q2OTHER,6,nsie,mis,S,Uncoded languages,CM
6,Q2OTHER,6,nso,lns,I,Lamnso',CM
6,Q2OTHER,35,nswaka,mis,S,Uncoded languages,ZM
6,Q2OTHER,13,nubi,kcn,I,Nubi,KE
6,Q2OTHER,24,numana,nbr,I,Numana-Nunku-Gbantu-Numbu,NG
6,Q2OTHER,21,nunga,mis,S,Uncoded languages,MZ
6,Q2OTHER,21,nuto,mis,S,Uncoded languages,MZ
6,Q2OTHER,24,nwangavul,sur,I,Mwaghavul,NG
6,Q2OTHER,24,nyandang,ynq,I,Yendang,NG
6,Q2OTHER,21,nyanja,nya,I,Nyanja,MZ
6,Q2OTHER,36,nyanja,nya,I,Nyanja,ZW
6,Q2OTHER,13,nyarwanda,kin,I,Kinyarwanda,KE
6,Q2OTHER,13,nyasa,mis,S,Uncoded languages,KE
6,Q2OTHER,22,nyemba,mis,S,Uncoded languages,NA
6,Q2OTHER,21,nyongue,nyu,I,Nyungwe,MZ
6,Q2OTHER,21,nyuenge,nyu,I,Nyungwe,MZ
6,Q2OTHER,21,nyugue,nyu,I,Nyungwe,MZ
6,Q2OTHER,21,nyungue,nyu,I,Nyungwe,MZ
6,Q2OTHER,21,nyungunhe,nyu,I,Nyungwe,MZ
6,Q2OTHER,11,nzema,nzi,I,Nzima,GH
6,Q2OTHER,6,obang,etu,I,Ejagham,CM
6,Q2OTHER,24,obodu,mis,S,Uncoded languages,NG
6,Q2OTHER,8,odienneka,jod,I,Wojenaka,CI
6,Q2OTHER,24,ogae,mis,S,Uncoded languages,NG
6,Q2OTHER,24,ogba,ogc,I,Ogbah,NG
6,Q2OTHER,13,ogiek,oki,I,Okiek,KE
6,Q2OTHER,13,ogiek,kln,M,Kalenjin,KE
6,Q2OTHER,24,okirika,okr,I,Kirike,NG
6,Q2OTHER,11,okre,mis,S,Uncoded languages,GH
6,Q2OTHER,24,okrika,okr,I,Kirike,NG
6,Q2OTHER,6,oku,oku,I,Oku,CM
6,Q2OTHER,6,oroko,bdu,I,Oroko,CM
6,Q2OTHER,24,oron,orx,I,Oro,NG
6,Q2OTHER,6,oshie,nsh,I,Ngoshie,CM
6,Q2OTHER,24,owan,mis,S,Uncoded languages,NG
6,Q2OTHER,24,panso,lns,I,Lamnso',NG
6,Q2OTHER,8,peulh,ffm,I,Maasina Fulfulde,CI
6,Q2OTHER,8,peulh,ful,M,Fulah,CI
6,Q2OTHER,32,peulh,fue,I,Borgu Fulfulde,TG
6,Q2OTHER,32,peulh,ful,M,Fulah,TG
6,Q2OTHER,6,pinyin,pny,I,Pinyin,CM
6,Q2OTHER,30,portuguese,por,I,Portuguese,SZ
6,Q2OTHER,13,rendille,rel,I,Rendille,KE
6,Q2OTHER,21,ronga,rng,I,Ronga,MZ
6,Q2OTHER,34,rufumbira,kin,I,Kinyarwanda,UG
6,Q2OTHER,34,rungungu,rub,I,Gungu,UG
6,Q2OTHER,34,runyarwanda,kin,I,Kinyarwanda,UG
6,Q2OTHER,34,ruruli,ruc,I,Ruuli,UG
6,Q2OTHER,34,rusongora,koo,I,Konzo,UG
6,Q2OTHER,13,sabaot,spy,I,Sabaot,KE
6,Q2OTHER,13,sabaot,kln,M,Kalenjin,KE
6,Q2OTHER,35,sala,shq,I,Sala,ZM
6,Q2OTHER,11,sampa,mis,S,Uncoded languages,GH
6,Q2OTHER,22,san,ktz,I,Ju/'hoan,NA
6,Q2OTHER,6,sara,sba,I,Ngambay,CM
6,Q2OTHER,6,sawa,dua,I,Duala,CM
6,Q2OTHER,24,sayawa,say,I,Saya,NG
6,Q2OTHER,11,sefwi,sfw,I,Sehwi,GH
6,Q2OTHER,3,sekhurutsi,tsn,I,Tswana,BW
6,Q2OTHER,3,senanjwa,mis,S,Uncoded languages,BW
6,Q2OTHER,3,sepedi,nso,I,Pedi,BW
6,Q2OTHER,3,seshona,sna,I,Shona,BW
6,Q2OTHER,3,setebele,nde,I,North Ndebele,BW
6,Q2OTHER,3,setswapong,two,I,Tswapong,BW
6,Q2OTHER,3,sexhereko,her,I,Herero,BW
6,Q2OTHER,3,sexhosa,xho,I,Xhosa,BW
6,Q2OTHER,3,sezuru,sna,I,Shona,BW
6,Q2OTHER,36,shangani,tso,I,Tsonga,ZW
6,Q2OTHER,3,shona,sna,I,Shona,BW
6,Q2OTHER,21,shona,sna,I,Shona,MZ
6,Q2OTHER,3,shona/sezuru,sna,I,Shona,BW
6,Q2OTHER,8,siaka,kga,I,Koyaga,CI
6,Q2OTHER,36,sidombe,mis,S,Uncoded languages,ZW
6,Q2OTHER,22,sifwe,fwe,I,Fwe,NA
6,Q2OTHER,11,sissali,sil,I,Tumulung Sisaala,GH
6,Q2OTHER,11,sissali,ssl,I,Western Sisaala,GH
6,Q2OTHER,24,siyawa,mis,S,Uncoded languages,NG
6,Q2OTHER,6,so'o,mis,S,Uncoded languages,CM
6,Q2OTHER,2,sola,soy,I,Miyobe,BJ
6,Q2OTHER,32,sola,soy,I,Miyobe,TG
6,Q2OTHER,11,someja,gaa,I,Ga,GH
6,Q2OTHER,6,soro,mis,S,Uncoded languages,CM
6,Q2OTHER,13,suba,sxb,I,Suba,KE
6,Q2OTHER,36,suthu,nso,I,Pedi,ZW
6,Q2OTHER,30,swahili,swh,I,Swahili (individual language),SZ
6,Q2OTHER,30,swahili,swa,M,Swahili (macrolanguage),SZ
6,Q2OTHER,35,swahili,mis,S,Uncoded languages,ZM
6,Q2OTHER,8,tagbanan,mis,S,Uncoded languages,CI
6,Q2OTHER,11,talensi,gur,I,Farefare,GH
6,Q2OTHER,4,tamacheck,mis,S,Uncoded languages,BF
6,Q2OTHER,32,tamberma,tbz,I,Ditammari,TG
6,Q2OTHER,11,tampulma,tpm,I,Tampulma,GH
6,Q2OTHER,16,tanala,plt,I,Plateau Malagasy,MG
6,Q2OTHER,16,tanala,mlg,M,Malagasy,MG
6,Q2OTHER,26,tanda,mis,S,Uncoded languages,SN
6,Q2OTHER,24,tangale,tan,I,Tangale,NG
6,Q2OTHER,24,tangali,tan,I,Tangale,NG
6,Q2OTHER,11,tapulsi,tpm,I,Tampulma,GH
6,Q2OTHER,24,tarok,yer,I,Tarok,NG
6,Q2OTHER,12,tcheddere,mis,S,Uncoded languages,GN
6,Q2OTHER,21,tchitchewa,nya,I,Nyanja,MZ
6,Q2OTHER,21,tchthewa,nya,I,Nyanja,MZ
6,Q2OTHER,24,tera,ttr,I,Tera,NG
6,Q2OTHER,13,teso,teo,I,Teso,KE
6,Q2OTHER,21,tewe,twx,I,Tewe,MZ
6,Q2OTHER,3,tjimbanderu,mis,S,Uncoded languages,BW
6,Q2OTHER,12,toma,tod,I,Toma,GN
6,Q2OTHER,22,totela,mis,S,Uncoded languages,NA
6,Q2OTHER,12,touba,mis,S,Uncoded languages,GN
6,Q2OTHER,8,toura,neb,I,Toura (Côte d'Ivoire),CI
6,Q2OTHER,4,toussian,mis,S,Uncoded languages,BF
6,Q2OTHER,36,tsenga,nse,I,Nsenga,ZW
6,Q2OTHER,24,tula,tul,I,Tula,NG
6,Q2OTHER,4,turka,tuz,I,Turka,BF
6,Q2OTHER,4,vigue,vig,I,Viemo,BF
6,Q2OTHER,11,waala,wlx,I,Wali (Ghana),GH
6,Q2OTHER,24,waja,wja,I,Waja,NG
6,Q2OTHER,8,wan,wan,I,Wan,CI
6,Q2OTHER,11,wangara,mis,S,Uncoded languages,GH
6,Q2OTHER,6,wibum,mis,S,Uncoded languages,CM
6,Q2OTHER,6,wimbum,lmp,I,Limbum,CM
6,Q2OTHER,8,wobe,wob,I,Wè Northern,CI
6,Q2OTHER,8,worodougou,jud,I,Worodougou,CI
6,Q2OTHER,24,wurkum,piy,I,Piya-Kwonci,NG
6,Q2OTHER,24,wurkun,piy,I,Piya-Kwonci,NG
6,Q2OTHER,21,xitsua,tsc,I,Tswa,MZ
6,Q2OTHER,21,xitswa,tsc,I,Tswa,MZ
6,Q2OTHER,24,yakuri,yaz,I,Lokaa,NG
6,Q2OTHER,24,yala,yba,I,Yala,NG
6,Q2OTHER,6,yambassa,yav,I,Yangben,CM
6,Q2OTHER,6,yamben,mis,S,Uncoded languages,CM
6,Q2OTHER,32,yanga,mos,I,Mossi,TG
6,Q2OTHER,8,yaoure,yre,I,Yaouré,CI
6,Q2OTHER,6,yebekol,mis,S,Uncoded languages,CM
6,Q2OTHER,3,zezuru,sna,I,Shona,BW
6,Q2OTHER,30,zulu,zul,I,Zulu,SZ
6,Q2OTHER,24,zuru,dri,I,C'Lela,NG
